Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Mapping project name,ESCO - SE NOC,,,,,,
Mapping project author,default-author,,,,,,
Mapping project version,,,,,,,
Mapping project version date,csv_generator$today@1751f89f,,,,,,
Classification 1 Name,Esco - yrken,,,,,,
Classification 1 Concept type,Occupation,,,,,,
Classification 1 Version,1.1.1,,,,,,
Classification 1 Language,sv,,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,,
Classification 2 Name,Swedish Standard Classification of Occupations 2012,,,,,,
Classification 2 Concept type,Occupation,,,,,,
Classification 2 Version,18,,,,,,
Classification 2 Language,sv,,,,,,
Classification 2 Landing page,https://atlas.jobtechdev.se/,,,,,,
,,,,,,,
,,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/5d46e448-b6bb-48e5-b245-5aad68e06085,"maskinoperatör, mekanisk verkstad, gasskärning",http://data.europa.eu/esco/occupation/5d46e448-b6bb-48e5-b245-5aad68e06085,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/18a98579-f0b1-4dde-944f-1758dc113099,"maskinoperatör, mekanisk verkstad, gnistbearbetning",http://data.europa.eu/esco/occupation/18a98579-f0b1-4dde-944f-1758dc113099,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/77a25ee0-94ad-443e-91ea-3e6d3506181b,"maskinoperatör, mekanisk verkstad, gängningsmaskin",http://data.europa.eu/esco/occupation/77a25ee0-94ad-443e-91ea-3e6d3506181b,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/afe9eaa4-433f-4ae6-90ff-afa098ccf1bb,"maskinoperatör, mekanisk verkstad, kedjetillverkning",http://data.europa.eu/esco/occupation/afe9eaa4-433f-4ae6-90ff-afa098ccf1bb,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/733d65ac-250b-45d7-ba3c-cc5f48e9e11d,"maskinoperatör, mekanisk verkstad, lasermärkning",http://data.europa.eu/esco/occupation/733d65ac-250b-45d7-ba3c-cc5f48e9e11d,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/16811760-fb2d-42cf-912d-2215f085898f,"maskinoperatör, mekanisk verkstad, plasmaskärning",http://data.europa.eu/esco/occupation/16811760-fb2d-42cf-912d-2215f085898f,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/a67721a6-a95d-4c3b-a48c-f9920941ecd1,"maskinoperatör, mekanisk verkstad, riktmaskin",http://data.europa.eu/esco/occupation/a67721a6-a95d-4c3b-a48c-f9920941ecd1,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/2fc8dace-d828-4af3-b0cb-e1cb73726f4b,"maskinoperatör, mekanisk verkstad, skruvtillverkning",http://data.europa.eu/esco/occupation/2fc8dace-d828-4af3-b0cb-e1cb73726f4b,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/669353c2-3f5a-4bc4-939b-6afb6a0c7d13,"operatör, nibblingsmaskin",http://data.europa.eu/esco/occupation/669353c2-3f5a-4bc4-939b-6afb6a0c7d13,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/a51ab2e2-aaa9-4d7d-a747-bff2e276636a,"operatör, värmebehandlingsugn",http://data.europa.eu/esco/occupation/a51ab2e2-aaa9-4d7d-a747-bff2e276636a,http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,"Maskinoperatör, mekanisk verkstad",http://data.jobtechdev.se/taxonomy/concept/Z4Tt_Gwt_NGP,skos:broadMatch,
http://data.europa.eu/esco/occupation/aa3780b7-3b06-40ae-8764-293fec6819d2,pelarborrare,http://data.europa.eu/esco/occupation/aa3780b7-3b06-40ae-8764-293fec6819d2,http://data.jobtechdev.se/taxonomy/concept/CpcX_B9b_vzN,"Borrare, metall",http://data.jobtechdev.se/taxonomy/concept/CpcX_B9b_vzN,skos:broadMatch,
http://data.europa.eu/esco/occupation/d07a4984-e775-46a7-b967-a3d0b3a54268,"polerare, metall",http://data.europa.eu/esco/occupation/d07a4984-e775-46a7-b967-a3d0b3a54268,http://data.jobtechdev.se/taxonomy/concept/y7o9_UKK_di8,Slipare m.fl.,http://data.jobtechdev.se/taxonomy/concept/y7o9_UKK_di8,skos:broadMatch,
http://data.europa.eu/esco/occupation/835d118e-11db-4b11-b055-d78bfe426cac,verktygsslipare,http://data.europa.eu/esco/occupation/835d118e-11db-4b11-b055-d78bfe426cac,http://data.jobtechdev.se/taxonomy/concept/y7o9_UKK_di8,Slipare m.fl.,http://data.jobtechdev.se/taxonomy/concept/y7o9_UKK_di8,skos:broadMatch,
http://data.europa.eu/esco/occupation/264b00c9-84d0-4dc9-b590-aed2cea2b904,"ansvarig, serviceverkstad",http://data.europa.eu/esco/occupation/264b00c9-84d0-4dc9-b590-aed2cea2b904,http://data.jobtechdev.se/taxonomy/concept/XCxk_KzE_E9h,Motorfordonsmekaniker och montörer,http://data.jobtechdev.se/taxonomy/concept/XCxk_KzE_E9h,skos:broadMatch,
http://data.europa.eu/esco/occupation/b8db7ef4-4057-4e88-8e2a-105b4b59fb67,bromsmekaniker,http://data.europa.eu/esco/occupation/b8db7ef4-4057-4e88-8e2a-105b4b59fb67,http://data.jobtechdev.se/taxonomy/concept/XCxk_KzE_E9h,Motorfordonsmekaniker och montörer,http://data.jobtechdev.se/taxonomy/concept/XCxk_KzE_E9h,skos:broadMatch,
http://data.europa.eu/esco/occupation/24d378d8-1e16-4667-bdb4-1f4a0f2c6379,dieselmotormekaniker,http://data.europa.eu/esco/occupation/24d378d8-1e16-4667-bdb4-1f4a0f2c6379,http://data.jobtechdev.se/taxonomy/concept/XCxk_KzE_E9h,Motorfordonsmekaniker och montörer,http://data.jobtechdev.se/taxonomy/concept/XCxk_KzE_E9h,skos:broadMatch,
http://data.europa.eu/esco/occupation/98c429ad-128e-467e-803a-9a6dc1ceed72,däckmontör,http://data.europa.eu/esco/occupation/98c429ad-128e-467e-803a-9a6dc1ceed72,http://data.jobtechdev.se/taxonomy/concept/KRGZ_uFp_LuK,Däckmontör/Däck- och hjulmekaniker,http://data.jobtechdev.se/taxonomy/concept/KRGZ_uFp_LuK,skos:exactMatch,
http://data.europa.eu/esco/occupation/0ec62c2e-30c9-434e-bf36-5277a0840450,motorfordonsreparatör,http://data.europa.eu/esco/occupation/0ec62c2e-30c9-434e-bf36-5277a0840450,http://data.jobtechdev.se/taxonomy/concept/bLKd_4Wg_3rn,Fordonstekniker/Bilmekaniker/Personbilsmekaniker,http://data.jobtechdev.se/taxonomy/concept/bLKd_4Wg_3rn,skos:exactMatch,
http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,"servicetekniker, maskin",http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,http://data.jobtechdev.se/taxonomy/concept/bLKd_4Wg_3rn,Fordonstekniker/Bilmekaniker/Personbilsmekaniker,http://data.jobtechdev.se/taxonomy/concept/bLKd_4Wg_3rn,skos:broadMatch,
http://data.europa.eu/esco/occupation/b27854dd-3fbe-406e-a750-54f677d55936,"arbetsledare, underhållsverkstad, flyg",http://data.europa.eu/esco/occupation/b27854dd-3fbe-406e-a750-54f677d55936,http://data.jobtechdev.se/taxonomy/concept/fcmR_3KK_GkX,Flygmekaniker m.fl.,http://data.jobtechdev.se/taxonomy/concept/fcmR_3KK_GkX,skos:broadMatch,
http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698,flygmotoringenjör,http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698,http://data.jobtechdev.se/taxonomy/concept/k4k1_LhW_o5U,Flygmekaniker,http://data.jobtechdev.se/taxonomy/concept/k4k1_LhW_o5U,skos:broadMatch,
http://data.europa.eu/esco/occupation/7d599049-d15a-4fda-afe9-b334b0614ec7,flygmotormekaniker,http://data.europa.eu/esco/occupation/7d599049-d15a-4fda-afe9-b334b0614ec7,http://data.jobtechdev.se/taxonomy/concept/k4k1_LhW_o5U,Flygmekaniker,http://data.jobtechdev.se/taxonomy/concept/k4k1_LhW_o5U,skos:broadMatch,
http://data.europa.eu/esco/occupation/6b46ea2f-403a-473c-b2e5-9fcf0c2bd634,"fartygsreparatör, fiskefartyg",http://data.europa.eu/esco/occupation/6b46ea2f-403a-473c-b2e5-9fcf0c2bd634,http://data.jobtechdev.se/taxonomy/concept/Gic7_SUy_mGj,Fartygsreparatör,http://data.jobtechdev.se/taxonomy/concept/Gic7_SUy_mGj,skos:broadMatch,
http://data.europa.eu/esco/occupation/5aff8b2a-298a-456d-957a-274c774e8523,formmaskinstekniker,http://data.europa.eu/esco/occupation/5aff8b2a-298a-456d-957a-274c774e8523,http://data.jobtechdev.se/taxonomy/concept/h3at_hTE_amM,Gjutare,http://data.jobtechdev.se/taxonomy/concept/h3at_hTE_amM,skos:broadMatch,
http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,lantbruksmaskinstekniker,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,Maskinreparatör,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,skos:broadMatch,
http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,lantbruksmaskinstekniker,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,"Maskinreparatör, stationära",http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,skos:broadMatch,
http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,mekaniker lantbruksmaskiner,http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,Maskinreparatör,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,skos:broadMatch,
http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,mekaniker lantbruksmaskiner,http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,"Maskinreparatör, stationära",http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,skos:broadMatch,
http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde,tekniker för skogsvårdsmaskiner,http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,Maskinreparatör,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,skos:broadMatch,
http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde,tekniker för skogsvårdsmaskiner,http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde,http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,"Maskinreparatör, stationära",http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,skos:broadMatch,
http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,maskinmekaniker,http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,"Maskinmekaniker, industri/Maskinmekaniker, varvsindustri",http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,skos:narrowMatch,
http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,"maskinmekaniker, gruva",http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,"Maskinmekaniker, industri/Maskinmekaniker, varvsindustri",http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,skos:broadMatch,
http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,"maskinmekaniker, gruva",http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,Maskinreparatör,http://data.jobtechdev.se/taxonomy/concept/J4Bq_CAF_dEe,skos:broadMatch,
http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51,"maskinmekaniker, textil",http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51,http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,"Maskinreparatör, stationära",http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,skos:broadMatch,
http://data.europa.eu/esco/occupation/599c2ce9-0e1b-4f63-9d65-1f19b3847efb,maskinreparatör,http://data.europa.eu/esco/occupation/599c2ce9-0e1b-4f63-9d65-1f19b3847efb,http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,"Maskinreparatör, stationära",http://data.jobtechdev.se/taxonomy/concept/aPbL_TNa_Pph,skos:broadMatch,
http://data.europa.eu/esco/occupation/53c7756d-4114-4c7f-90b0-26717f458ac5,pneumatiktekniker,http://data.europa.eu/esco/occupation/53c7756d-4114-4c7f-90b0-26717f458ac5,http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,"Maskinmekaniker, industri/Maskinmekaniker, varvsindustri",http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,skos:broadMatch,
http://data.europa.eu/esco/occupation/23eddde2-5e8b-4953-b275-cdc864e6d976,smörjare,http://data.europa.eu/esco/occupation/23eddde2-5e8b-4953-b275-cdc864e6d976,http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,"Maskinmekaniker, industri/Maskinmekaniker, varvsindustri",http://data.jobtechdev.se/taxonomy/concept/Ma36_ont_7tz,skos:broadMatch,
http://data.europa.eu/esco/occupation/bca063d2-a904-45db-b3f4-0fd7e681753e,"instrumentmekaniker, kirurgiska instrument",http://data.europa.eu/esco/occupation/bca063d2-a904-45db-b3f4-0fd7e681753e,http://data.jobtechdev.se/taxonomy/concept/ZM2c_mxK_A9e,Instrumentmekaniker,http://data.jobtechdev.se/taxonomy/concept/ZM2c_mxK_A9e,skos:broadMatch,
