Mapping project name,ESCO - SE NSC;
Mapping project author,default-author;
Mapping project version,N/A;
Mapping project version date,45243;
Classification 1 Name,Esco - kompetenser;
Classification 1 Concept type,Skills;
Classification 1 Version,1.0.9;
Classification 1 Language,sv;
Classification 1 Landing page,https://ec.europa.eu/esco/portal/skill;
Classification 2 Name,Swedish skills;
Classification 2 Concept type,Skill;
Classification 2 Version,21;
Classification 2 Language,sv;
Classification 2 Landing page,https://atlas.jobtechdev.se/;
,;
,;
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note;
http://data.europa.eu/esco/skill/ab20726a-14dd-4536-9aa1-6166bc1a5832,beräkna kostnad för programvara,,http://data.jobtechdev.se/taxonomy/concept/pBbD_2p1_4cP,Systemanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/07e6bc9f-9c98-44ae-a7a3-5266caa393e1,beräkna kostnad för reparation,,,,,no relation,;
http://data.europa.eu/esco/skill/3c086356-8434-4228-84fd-def1a71260ea,beräkna kostnader för embryoöverföring hos djur,,http://data.jobtechdev.se/taxonomy/concept/ij8k_EwC_zyB,Ekonomiassistenter m.fl.,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3c086356-8434-4228-84fd-def1a71260ea,beräkna kostnader för embryoöverföring hos djur,,http://data.jobtechdev.se/taxonomy/concept/D7zq_sxj_A2e,Djursjukvård,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3c086356-8434-4228-84fd-def1a71260ea,beräkna kostnader för embryoöverföring hos djur,,,,,no relation,;
http://data.europa.eu/esco/skill/d1724ca5-ebd3-472a-bea9-fad9fe9004bf,beräkna kostnader för nödvändiga varor,,http://data.jobtechdev.se/taxonomy/concept/xqBL_5Lz_21K,Inköpsansvar,,skos:broadMatch,;
http://data.europa.eu/esco/skill/95b019ad-14be-47a2-aa48-e754e65f6e57,beräkna krympningsgrad vid gjutning,,http://data.jobtechdev.se/taxonomy/concept/WK5N_8ga_bTa,Prototyptillverkning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/562a111f-40fc-424a-b1ca-784ff2e0488e,beräkna lutning,,http://data.jobtechdev.se/taxonomy/concept/SNUX_VNb_FuC,Husbyggnadsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/562a111f-40fc-424a-b1ca-784ff2e0488e,beräkna lutning,,http://data.jobtechdev.se/taxonomy/concept/oPP6_byU_yyn,Anläggningsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/562a111f-40fc-424a-b1ca-784ff2e0488e,beräkna lutning,,http://data.jobtechdev.se/taxonomy/concept/gdTC_3Eh_PMv,Utsättning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/207f87c4-ac68-4987-990c-636ca19c2626,beräkna löner,,http://data.jobtechdev.se/taxonomy/concept/WCWw_wZz_8iv,Löneadministration,,skos:broadMatch,;
http://data.europa.eu/esco/skill/56c59e98-f133-48ad-9d01-f357a8e2c218,beräkna lönsamhet,,http://data.jobtechdev.se/taxonomy/concept/zARh_YPC_Lwk,Lönsamhetsberäkningar,,skos:exactMatch,;
http://data.europa.eu/esco/skill/08f09776-a8cd-4981-a5d2-21e01ecf078d,beräkna material för att bygga utrustning,,http://data.jobtechdev.se/taxonomy/concept/7AFv_z2m_swt,Maskinteknik,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139,beräkna materialbehov,,http://data.jobtechdev.se/taxonomy/concept/Z3nB_Ecc_B6h,""Materialplanering, hantverk"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139,beräkna materialbehov,,http://data.jobtechdev.se/taxonomy/concept/1JaM_2oZ_iQ3,""Materialplanering, VVS"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139,beräkna materialbehov,,http://data.jobtechdev.se/taxonomy/concept/xwfa_jdj_eiR,""Kalkylering, bygg"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139,beräkna materialbehov,,http://data.jobtechdev.se/taxonomy/concept/D6xD_cSH_rZN,""Materialplanering, anläggning"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/5d9dd44a-81f8-4710-bd4d-af27ec5c2139,beräkna materialbehov,,http://data.jobtechdev.se/taxonomy/concept/M7C1_DAy_UTK,""Materialplanering, bygg"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/e5235e42-776d-4cd6-8b4c-95d500306f61,beräkna mängden last på ett fartyg,,http://data.jobtechdev.se/taxonomy/concept/vp4x_sER_6Mf,""Transportledning, sjöfart"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/259ee9fa-9dde-4f50-8027-4af21a994158,beräkna oljeleveranser,,http://data.jobtechdev.se/taxonomy/concept/ePwi_BWJ_RUG,Leveransplanering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b,beräkna produktionskostnader,,http://data.jobtechdev.se/taxonomy/concept/7tVG_9zf_7mw,Kostnads- och intäktsanalys,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/6f8f86f8-0ef9-4dd6-8e29-7d790e65706b,beräkna produktionskostnader,,http://data.jobtechdev.se/taxonomy/concept/Q3MS_B1d_RgY,""Produktionsplanering, kultur"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/58db4bf3-b283-4498-8024-336773c4f879,beräkna produktivitet för tillverkning av skor och läderartiklar,,http://data.jobtechdev.se/taxonomy/concept/PL1m_xg5_QsL,""Utskärning, skinn och läder"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/2f8c99cc-17a8-40f2-bc3a-f9eb426dbe06,beräkna riggningsresultat,,http://data.jobtechdev.se/taxonomy/concept/5And_Mn6_F6p,Turnéteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2f8c99cc-17a8-40f2-bc3a-f9eb426dbe06,beräkna riggningsresultat,,http://data.jobtechdev.se/taxonomy/concept/x76R_p6y_bzs,Riggning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/99474c7c-7096-4ff9-9e87-03db28727b00,beräkna skadeersättning,,http://data.jobtechdev.se/taxonomy/concept/HmD1_TwX_zgW,Skadevärdering,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/2ecf90f1-c511-464b-b26f-598d69182c70,beräkna skatt,,http://data.jobtechdev.se/taxonomy/concept/EhH5_quw_XQK,Skatter och avgifter,,skos:broadMatch,;
http://data.europa.eu/esco/skill/6fbb7540-30f7-45dc-980a-fa004463a92b,beräkna skuld,,,,,no relation,;
http://data.europa.eu/esco/skill/3ec9208f-991d-4253-a8b2-50d538bae017,beräkna skördekostnader,,http://data.jobtechdev.se/taxonomy/concept/2d8m_SG1_duS,Lantbruksekonomi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/ac1d3175-c339-43f9-b79e-497ead68afdb,beräkna spelodds,,http://data.jobtechdev.se/taxonomy/concept/Tnkg_aTP_vCV,Matematisk statistik,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/68e58c57-7a58-483f-a80c-fad4bace2b04,beräkna spelresultat,,http://data.jobtechdev.se/taxonomy/concept/iKeJ_2nr_wzA,""Spel, ATG terminal, lottredovisning"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/f46220aa-ad70-4c18-99dc-cb978f2850d2,beräkna strålningsexponering,,http://data.jobtechdev.se/taxonomy/concept/hCoN_BA4_Vie,Radioterapi/Strålbehandling,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3a01bfd1-6c8f-4705-b485-2501e1ed0657,beräkna timpriser,,http://data.jobtechdev.se/taxonomy/concept/Gt5f_wdi_FSJ,Budgetansvar,,skos:broadMatch,;
http://data.europa.eu/esco/skill/6be902f1-9675-4e57-a398-f5be3598a1f0,beräkna totalisatorpris,,http://data.jobtechdev.se/taxonomy/concept/y71S_LsF_xLV,Spelförsäljning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/02bbd0fb-b108-49a8-9c48-5b0c447d3fdf,beräkna trappstegs storlek och höjd,,http://data.jobtechdev.se/taxonomy/concept/TB5z_d2p_VKh,""Tillverkningsvana, inredningssnickerier"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/02bbd0fb-b108-49a8-9c48-5b0c447d3fdf,beräkna trappstegs storlek och höjd,,http://data.jobtechdev.se/taxonomy/concept/i9yF_Mwz_mVz,Trappform,,skos:broadMatch,;
http://data.europa.eu/esco/skill/96a6b597-fc62-487e-87f2-de5b67950a3a,beräkna utdelning,,http://data.jobtechdev.se/taxonomy/concept/CcpL_8iG_q46,Finansiella analyser,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/e844bde0-9563-4c07-a7e6-4150d5f06a4b,beräkna vattenförbrukning,,http://data.jobtechdev.se/taxonomy/concept/nkor_VBn_U64,Vattenförsörjningsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/08cb2d27-1c86-4ea9-875b-9e84abcfdf58,beräkna vikt på luftfartyg,,http://data.jobtechdev.se/taxonomy/concept/SaQE_LYh_7Ds,Flygklarering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/27db7f61-085f-481c-8e74-1c97b7649d90,beräkning av livsmedels energiinnehåll,,http://data.jobtechdev.se/taxonomy/concept/o6h8_hBG_QHm,Kostplanering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/1ef9cce1-bce6-4ec6-9071-41348f4c1acd,berätta en historia,,,,,no relation,;
http://data.europa.eu/esco/skill/52819593-af43-4c5e-b143-ce9f71ef2aac,besiktiga brandredskap,,http://data.jobtechdev.se/taxonomy/concept/4y7C_Lsh_EPM,Kvalitetskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,besiktiga tekniska anläggningar,,http://data.jobtechdev.se/taxonomy/concept/4y7C_Lsh_EPM,Kvalitetskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,besiktiga tekniska anläggningar,,http://data.jobtechdev.se/taxonomy/concept/5GVw_16H_xdJ,Elkraftbesiktning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/89f40647-69e8-427a-8671-8621024311fd,besiktiga ventilationssystem,,http://data.jobtechdev.se/taxonomy/concept/4y7C_Lsh_EPM,Kvalitetskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/4e7b2c61-aa42-404c-995f-32281b818923,besitta en rumslig medvetenhet,,,,,no relation,;
http://data.europa.eu/esco/skill/475ffe5e-95a4-49f2-846a-49b65350606f,beskriva den ekonomiska situationen i en region,,http://data.jobtechdev.se/taxonomy/concept/W7Qf_aRY_FEo,Ekonomisk analys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/42c7632a-b497-4995-b120-56932a59fc77,beskriva kemiska innovationer i produkter,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/5b1c2df7-93aa-4b7a-ae13-9f84cff79ba4,beskriva konstnärlig erfarenhet,,,,,no relation,;
http://data.europa.eu/esco/skill/134690b7-6e3f-4fa8-829c-2be7034d0617,beskriva olika viners smak,,http://data.jobtechdev.se/taxonomy/concept/bw5i_aVL_h7e,Sommelierkompetens,,skos:broadMatch,;
http://data.europa.eu/esco/skill/743590e5-79f8-465c-a482-ea878e952683,beskriva olika ölsorters smak,,http://data.jobtechdev.se/taxonomy/concept/bw5i_aVL_h7e,Sommelierkompetens,,skos:broadMatch,;
http://data.europa.eu/esco/skill/78c4dcf0-f69c-4f1d-b61c-4c271bd8c632,beskriva scener,,http://data.jobtechdev.se/taxonomy/concept/JuSE_ba5_jRy,Undertextning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/51097602-8e4e-4830-8f35-d77afc713fc0,beskära häckar och träd,,http://data.jobtechdev.se/taxonomy/concept/FSHx_ZUd_vNG,Trädvård,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/af9b6098-7d2f-4990-b4eb-d7dd73fdb933,beskära växter,,http://data.jobtechdev.se/taxonomy/concept/YUDN_n3n_tdz,""Växter, skötselvana"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/a8f1c3cf-bd8b-4c85-80d3-c69955f6bd00,beskärningsteknik,,http://data.jobtechdev.se/taxonomy/concept/FSHx_ZUd_vNG,Trädvård,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/a8f1c3cf-bd8b-4c85-80d3-c69955f6bd00,beskärningsteknik,,http://data.jobtechdev.se/taxonomy/concept/X51E_Edf_cfG,""Yrkesbevis, beskärning, trädvård"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/76cfa9a8-f210-40a0-94f0-49592b71e9f4,besluta hur angrepp av skadedjur ska behandlas,,http://data.jobtechdev.se/taxonomy/concept/XaJV_v7o_vgX,Skadedjursbekämpning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/5dc193da-e018-457a-b7b2-c8b315660e16,besluta om försäkringsansökningar,,http://data.jobtechdev.se/taxonomy/concept/1pLs_Lfr_UUZ,""Försäkringstjänster, produktkunskap"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/af7a7ae3-b803-4448-b0b0-a5a5af26e5a1,besluta om genetiska testtyper,,http://data.jobtechdev.se/taxonomy/concept/BC1U_Xti_GK9,Genetik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/41df9059-9265-4d0d-a94b-6b0bb06c991b,besluta om låneansökningar,,http://data.jobtechdev.se/taxonomy/concept/QKMc_eKX_sUE,Kreditbedömning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/efafc59d-a2bc-4f10-b681-edd0053f3de7,besluta om psykoterapeutiskt tillvägagångssätt,,http://data.jobtechdev.se/taxonomy/concept/ZnGd_a1m_2Fi,Psykodynamisk psykoterapi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/b214f28d-05ab-4f9b-aa9d-53a68bb7279b,besluta om tillhandahållande av medel,,http://data.jobtechdev.se/taxonomy/concept/cRLv_eAB_8eH,Finansiering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/d1507009-2ca3-4744-98b7-751b927b3042,besluta om vilka produkter som ska finnas i lager,,,,,no relation,;
http://data.europa.eu/esco/skill/847c127a-eb2d-460f-80c8-de57ddb26833,besluta var stenen ska klyvas,,http://data.jobtechdev.se/taxonomy/concept/7Dcw_f63_U9c,Stenarbete,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b,beslutsstödsystem,,http://data.jobtechdev.se/taxonomy/concept/1L4q_b6t_eaQ,Beslutsstödsystem,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/47d46a55-cfe2-4f6c-b1b2-c9a462b798c4,bestryka insidan av däck,,http://data.jobtechdev.se/taxonomy/concept/feDt_8f5_KRS,""Däck, reparationsvana"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/7c3f3894-d212-4805-ae38-949fcc1eebcf,bestryka skarvar med upphettat beck,,,,,no relation,;
http://data.europa.eu/esco/skill/87d0ccdb-3aa3-4af6-94e5-c7a04791c07e,bestyrka handlingar,,,,,no relation,;
http://data.europa.eu/esco/skill/aac779bc-5be7-4053-9d71-9aa2748a9f2b,beståndsdelar i ett fartygsmanifest,,http://data.jobtechdev.se/taxonomy/concept/7B7t_rpQ_2NV,Skeppsklarering,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/3faac422-bf97-406d-b18b-0c7b31b315f7,beståndsdelar i oljeväxtfrön,,http://data.jobtechdev.se/taxonomy/concept/LzrR_Kpb_s64,""Kvalitetsbedömning, livsmedel"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/a4e818ff-7ae7-4774-b8e9-58b8cc656128,beställa anpassade ortopediska artiklar åt kunder,,http://data.jobtechdev.se/taxonomy/concept/f4z4_xDq_bgg,""Ortopediska produkter, produktkunskap"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/6bf4f085-82d2-4b21-9aa5-9c1f955becab,beställa bakingredienser,,http://data.jobtechdev.se/taxonomy/concept/btqh_hCy_bRi,Bageriarbete,,skos:broadMatch,;
http://data.europa.eu/esco/skill/69305232-384d-4003-8539-6ae8eb59daa1,beställa bilvårdsprodukter,,http://data.jobtechdev.se/taxonomy/concept/cq2h_mQV_qhi,Fordonsvård,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/805b73ff-4a51-4ed1-bebc-6fe6b1741a26,beställa blomsterprodukter,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/9f1bd2a4-91af-4b60-aeb3-0fe1f4434966,beställa byggmaterial,,http://data.jobtechdev.se/taxonomy/concept/QB7Z_7mE_fx2,Inköp inom bygg,,skos:exactMatch,;
http://data.europa.eu/esco/skill/0ba7e293-4665-4c8b-86fa-c1a4b1daee12,beställa datorprodukter,,http://data.jobtechdev.se/taxonomy/concept/Bc4A_Z6e_Pq1,Datorer och kringutrustning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/29e20150-b7f0-46ef-8175-ff6f103bfb74,beställa dekor och scenbyggen,,http://data.jobtechdev.se/taxonomy/concept/YAMo_jgk_AKB,""Planeringssamordning för scen, ljus och ljudteknik"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/cfdea175-448a-4e3a-b937-331b0ea810b1,beställa elektroniskt material,,http://data.jobtechdev.se/taxonomy/concept/kvLG_4uo_M5p,""Produktionsplanering, tillverkning"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/855af3c1-01a8-4d46-90d3-e31cedfdd8f0,beställa elmaterial,,,,,no relation,;
"http://data.europa.eu/esco/skill/42712170-a746-477c-a102-f153d737f340,beställa fordon,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/4d81ace0-959d-4c98-ad98-3c466b15435e,beställa hushållsutrustning,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/076a82f9-6353-4f31-b529-d5bf9df7912a,beställa kläder,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/dad8a5eb-e004-4a4f-8d07-fcc31663946d,beställa optikrelaterade produkter,,http://data.jobtechdev.se/taxonomy/concept/DimQ_Lfo_ndJ,""Optik, produktkunskap"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/04666ae0-ad33-41b2-8977-7121583799d3,beställa ortopediska artiklar,,http://data.jobtechdev.se/taxonomy/concept/f4z4_xDq_bgg,""Ortopediska produkter, produktkunskap"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/39b2f4dc-86b7-4bf9-94df-01771a56e042,beställa produkter,,http://data.jobtechdev.se/taxonomy/concept/xqBL_5Lz_21K,Inköpsansvar,,skos:broadMatch,;
http://data.europa.eu/esco/skill/39b2f4dc-86b7-4bf9-94df-01771a56e042,beställa produkter,,http://data.jobtechdev.se/taxonomy/concept/eKuz_edm_kmi,Inköpsvana,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/60713654-adc6-4a46-a1b4-2965e641d27c,beställa produkter för audiologisk verksamhet,,http://data.jobtechdev.se/taxonomy/concept/WBhS_w1X_B3f,""Öron-, näs- och halssjukdomar"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/74744dfc-c201-489b-a080-08539882ada2,beställa produkter för service och reparation av fordon,,http://data.jobtechdev.se/taxonomy/concept/GyDU_16x_48U,""Fordonsreservdelar, produktkunskap"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/c609c7cf-ec3f-42df-9147-3ea012e31b66,beställa produkter åt kunder,,http://data.jobtechdev.se/taxonomy/concept/hYpk_RYx_y3V,Kassavana,,skos:broadMatch,;
http://data.europa.eu/esco/skill/a6072748-19d1-4b07-b883-06306c485408,beställa textilmaterial,,http://data.jobtechdev.se/taxonomy/concept/3RBh_oUj_58E,Lagerhållning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/a6072748-19d1-4b07-b883-06306c485408,beställa textilmaterial,,http://data.jobtechdev.se/taxonomy/concept/G34D_s8A_Mop,""Textil, väv"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/4e883275-9f45-4336-8e68-4b58f943c532,beställa tryckta pappersvaror,,http://data.jobtechdev.se/taxonomy/concept/7BQm_Uvm_fcX,Kontorsartiklar,,skos:closeMatch,;
http://data.europa.eu/esco/skill/8d1dc94c-d8e1-4ce6-92d5-a17ec0543dc9,beställa utrustning,,,,,no relation,;
http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,beställa varor,,http://data.jobtechdev.se/taxonomy/concept/SJaZ_pXy_771,Restaurangekonomi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,beställa varor,,http://data.jobtechdev.se/taxonomy/concept/eKuz_edm_kmi,Inköpsvana,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,beställa varor,,http://data.jobtechdev.se/taxonomy/concept/tKej_gjg_Gyu,Datoriserad beställningshantering,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/74fc4291-203e-4082-9f22-8499f584861c,beställa varor till anestesiavdelning,,http://data.jobtechdev.se/taxonomy/concept/Xk3A_N4V_aAK,Anestesisjukvård,,skos:broadMatch,;
http://data.europa.eu/esco/skill/fe42b42e-0cad-4902-892e-496280b45e88,bestämma hastighet för tunnelborr,,http://data.jobtechdev.se/taxonomy/concept/muTx_UEy_cZe,Bergborrning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,bestämmelser för asbestsanering,,http://data.jobtechdev.se/taxonomy/concept/7ypy_36c_JNm,Asbestsanering,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,bestämmelser för asbestsanering,,http://data.jobtechdev.se/taxonomy/concept/RZT1_Bme_Tq7,""Asbestsanering, särskild utbildning"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/bebb3e1a-1c39-474a-b452-57e51c1b09fd,bestämmelser för civil luftfart,,http://data.jobtechdev.se/taxonomy/concept/fzsZ_vhg_ZYM,""Flygtimmar, mellan 250-1500"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/bebb3e1a-1c39-474a-b452-57e51c1b09fd,bestämmelser för civil luftfart,,http://data.jobtechdev.se/taxonomy/concept/XpXT_Ycb_X4k,Flygtekniska verktyg,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/bebb3e1a-1c39-474a-b452-57e51c1b09fd,bestämmelser för civil luftfart,,http://data.jobtechdev.se/taxonomy/concept/iaZ8_JUU_gik,""Flygtimmar, färre än 250"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/bebb3e1a-1c39-474a-b452-57e51c1b09fd,bestämmelser för civil luftfart,,http://data.jobtechdev.se/taxonomy/concept/Vo9b_Zuj_kEa,Flygtekniska komponenter,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2aff3316-15b8-4ca1-8ae2-270bd5fd22e1,bestämmelser för elektrisk utrustning,,http://data.jobtechdev.se/taxonomy/concept/FqWP_6FQ_Wz5,Elsäkerhetsverkets föreskrifter,,skos:broadMatch,;
http://data.europa.eu/esco/skill/c77ac399-de03-4136-9531-023c453006be,bestämmelser för frakt av farlig last,,http://data.jobtechdev.se/taxonomy/concept/78zA_BMJ_Xxp,ADR-besiktning,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/42dced65-823e-4f29-ad93-cae933b0dd7c,bestämmelser för internationell transport,,http://data.jobtechdev.se/taxonomy/concept/6w2r_xfn_trP,Transporträtt,,skos:broadMatch,;
http://data.europa.eu/esco/skill/023faef3-0633-436d-8b91-389c45c1421c,bestämmelser för kontaminationsexponering,,http://data.jobtechdev.se/taxonomy/concept/T8Vh_zq2_zGy,Saneringsteknik,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/ef539e4d-8907-4a88-b2f7-8f8fa95e3117,bestämmelser för medicintekniska produkter,,http://data.jobtechdev.se/taxonomy/concept/Npn9_t6p_tV9,""Medicinteknisk inriktning, ingenjör"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b54545e6-637c-43a2-8ab2-9efd5f9e2d38,bestämmelser för passagerartransport,,http://data.jobtechdev.se/taxonomy/concept/5Mnw_paX_wiL,""Transportledning, persontrafik"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/b54545e6-637c-43a2-8ab2-9efd5f9e2d38,bestämmelser för passagerartransport,,http://data.jobtechdev.se/taxonomy/concept/ZZei_ZH9_cZR,Persontrafik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/b54545e6-637c-43a2-8ab2-9efd5f9e2d38,bestämmelser för passagerartransport,,http://data.jobtechdev.se/taxonomy/concept/zBWb_UEF_vHK,Persontransporter,,skos:narrowMatch,;
