Mapping project name,ESCO - EE NOC v.3
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-22
Classification 1 Name,ESCO ametirühmad ja ametid
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,et
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Töötukassa ametite klassifikaator
Classification 2 Concept type,unknown
Classification 2 Version,07.21
Classification 2 Language,et
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/cf74a14f-f1fe-4008-a935-5c173f246655,madratsivalmistuse operaator,http://data.europa.eu/esco/occupation/cf74a14f-f1fe-4008-a935-5c173f246655,http://data.europa.eu/esco/isco/C8159,"Tekstiili-, karusnaha- ja nahatoodete valmistamiseks kasutatavate masinate operaatorid, mujal liigitamata",,skos:broadMatch
http://data.europa.eu/esco/occupation/6f9398cc-c4cc-415e-a757-fd855f55fda2,staapelkiust lausriidemasina operaator,http://data.europa.eu/esco/occupation/6f9398cc-c4cc-415e-a757-fd855f55fda2,http://data.europa.eu/esco/isco/C8159,"Tekstiili-, karusnaha- ja nahatoodete valmistamiseks kasutatavate masinate operaatorid, mujal liigitamata",,skos:broadMatch
http://data.europa.eu/esco/occupation/f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e,lausriide valmistaja,http://data.europa.eu/esco/occupation/f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e,http://data.europa.eu/esco/isco/C8159,"Tekstiili-, karusnaha- ja nahatoodete valmistamiseks kasutatavate masinate operaatorid, mujal liigitamata",,skos:broadMatch
http://data.europa.eu/esco/occupation/0a9eb24a-13e7-4847-8f6e-a776771ac96b,tekstiilitrükkal,http://data.europa.eu/esco/occupation/0a9eb24a-13e7-4847-8f6e-a776771ac96b,http://data.europa.eu/esco/isco/C8159,"Tekstiili-, karusnaha- ja nahatoodete valmistamiseks kasutatavate masinate operaatorid, mujal liigitamata",,skos:broadMatch
http://data.europa.eu/esco/isco/C8159,"Tekstiili-, karusnaha- ja nahatoodete valmistamiseks kasutatavate masinate operaatorid, mujal liigitamata",http://data.europa.eu/esco/isco/C8159,http://data.europa.eu/esco/concept/estonian-occupations/8159.0001,juurdelõikusmasina operaator,,skos:narrowMatch
http://data.europa.eu/esco/isco/C8159,"Tekstiili-, karusnaha- ja nahatoodete valmistamiseks kasutatavate masinate operaatorid, mujal liigitamata",http://data.europa.eu/esco/isco/C8159,http://data.europa.eu/esco/concept/estonian-occupations/8159.0000,muu tekstiili- või nahatööstuse masinaoperaator,,skos:narrowMatch
http://data.europa.eu/esco/occupation/0a9eb24a-13e7-4847-8f6e-a776771ac96b,tekstiilitrükkal,http://data.europa.eu/esco/occupation/0a9eb24a-13e7-4847-8f6e-a776771ac96b,http://data.europa.eu/esco/concept/estonian-occupations/8159.0002,tekstiilimustrite masina operaator,,skos:exactMatch
http://data.europa.eu/esco/occupation/5520bfd0-49d3-47e5-abe0-d72354711bc0,kakaoubade puhastaja,http://data.europa.eu/esco/occupation/5520bfd0-49d3-47e5-abe0-d72354711bc0,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/0fdc5efb-d38e-4019-bede-0ce55404549d,kompvekimasina operaator,http://data.europa.eu/esco/occupation/0fdc5efb-d38e-4019-bede-0ce55404549d,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3,gaseerimismasinaoperaator,http://data.europa.eu/esco/occupation/6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/3caa57c9-d360-4ce4-8000-34a983666ba7,käärituskeldrioperaator,http://data.europa.eu/esco/occupation/3caa57c9-d360-4ce4-8000-34a983666ba7,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/28d82e8d-7379-4245-a5a0-c5a68864a528,tsentrifuugioperaator,http://data.europa.eu/esco/occupation/28d82e8d-7379-4245-a5a0-c5a68864a528,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/2a2da883-8af5-4b98-832e-00e6681b22c3,valmistoidu töötlemise operaator,http://data.europa.eu/esco/occupation/2a2da883-8af5-4b98-832e-00e6681b22c3,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/d41ff08f-1ba9-4e39-b9b5-ad6bfe8f9611,šokolaadivormimismasina operaator,http://data.europa.eu/esco/occupation/d41ff08f-1ba9-4e39-b9b5-ad6bfe8f9611,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/e3713dd7-572d-4c6c-87ec-1944b3572175,siidrikääritamise operaator,http://data.europa.eu/esco/occupation/e3713dd7-572d-4c6c-87ec-1944b3572175,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/ecfcf554-254f-4dd7-a20c-b60cc6b16054,sigaretitootmismasina operaator,http://data.europa.eu/esco/occupation/ecfcf554-254f-4dd7-a20c-b60cc6b16054,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/b91034a0-1d3e-40e4-aced-07052ee0f9e9,loomasöödamasina operaator,http://data.europa.eu/esco/occupation/b91034a0-1d3e-40e4-aced-07052ee0f9e9,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,kakaoubade jahvatusmasina operaator,http://data.europa.eu/esco/occupation/e0b347de-f88b-4f69-b7d0-0a965e41f0d5,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/62f53135-e091-4aa6-8895-5851d72271b9,selitaja,http://data.europa.eu/esco/occupation/62f53135-e091-4aa6-8895-5851d72271b9,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/34b63359-faad-4d6a-9d4d-98c2c15b9fac,kakaopressimisoperaator,http://data.europa.eu/esco/occupation/34b63359-faad-4d6a-9d4d-98c2c15b9fac,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,kohviubade jahvatusmasina operaator,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/36b11444-8634-4194-b679-ed302acdfb22,kohviubade röstija,http://data.europa.eu/esco/occupation/36b11444-8634-4194-b679-ed302acdfb22,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,piimasaaduste töötlemise operaator,http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,piimasaaduste tootmistööline,http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/7cd070f5-b5dd-4228-bdcf-0419dbacfcf4,piiritusetehase mölder,http://data.europa.eu/esco/occupation/7cd070f5-b5dd-4228-bdcf-0419dbacfcf4,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,piiritusetehase tööline,http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/804f1ae2-429c-48a9-9858-d5d42df144eb,kuivatioperaator,http://data.europa.eu/esco/occupation/804f1ae2-429c-48a9-9858-d5d42df144eb,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/78ddc0cc-166e-437e-9c41-48aa0a6c6f93,vürtsisegamismasina operaator,http://data.europa.eu/esco/occupation/78ddc0cc-166e-437e-9c41-48aa0a6c6f93,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/5d9e63a2-8013-434e-9f92-3b3d54a0c320,küpsetusliinioperaator,http://data.europa.eu/esco/occupation/5d9e63a2-8013-434e-9f92-3b3d54a0c320,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/9ae8251e-cb8e-4324-9d77-d967d43e6b46,rasvapuhastustööline,http://data.europa.eu/esco/occupation/9ae8251e-cb8e-4324-9d77-d967d43e6b46,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/709170ae-2b9a-4e7a-8201-260da7211898,kalakonservimise operaator,http://data.europa.eu/esco/occupation/709170ae-2b9a-4e7a-8201-260da7211898,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/83de6811-975d-4f7c-b81e-604c0c17e800,kalatootmise operaator,http://data.europa.eu/esco/occupation/83de6811-975d-4f7c-b81e-604c0c17e800,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/f53dbdb1-2f64-42f8-a6a4-0552c40e4f57,jahupuhasti operaator,http://data.europa.eu/esco/occupation/f53dbdb1-2f64-42f8-a6a4-0552c40e4f57,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,toiduainete tootmise operaator,http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/7235d075-ecf6-42ba-8a60-d7e79bbce152,mahlapressi operaator,http://data.europa.eu/esco/occupation/7235d075-ecf6-42ba-8a60-d7e79bbce152,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/defc8417-eeb6-4f13-8fcd-6518b99a40f4,puu- ja köögiviljade konservija,http://data.europa.eu/esco/occupation/defc8417-eeb6-4f13-8fcd-6518b99a40f4,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,idandamisoperaator,http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019,mee ekstraheerija,http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/0085f271-5999-4d42-b879-75c3b4269883,hüdrogeenimismasina operaator,http://data.europa.eu/esco/occupation/0085f271-5999-4d42-b879-75c3b4269883,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/7dbb116c-a4e7-41e8-9f28-c8a738d93e28,jookide filtreerimise tehnik,http://data.europa.eu/esco/occupation/7dbb116c-a4e7-41e8-9f28-c8a738d93e28,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/3b46ee4d-a220-4c83-ad90-937456596889,närimiskummi segaja,http://data.europa.eu/esco/occupation/3b46ee4d-a220-4c83-ad90-937456596889,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,alkohoolsete jookide segamismasina operaator,http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/e0c5e005-6303-4d5a-9125-a7f86ed1c4df,vedelmassiks jahvatava masina operaator,http://data.europa.eu/esco/occupation/e0c5e005-6303-4d5a-9125-a7f86ed1c4df,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/7309ab2d-e2ba-4ccb-b658-6b0a8bd8c4eb,linnaseahju operaator,http://data.europa.eu/esco/occupation/7309ab2d-e2ba-4ccb-b658-6b0a8bd8c4eb,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/db25e659-d77c-4f4a-a8a2-ee199d060345,mölder,http://data.europa.eu/esco/occupation/db25e659-d77c-4f4a-a8a2-ee199d060345,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,piima kuumtöötlemise protsessi operaator,http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/0090dd54-057a-4f65-bbe8-f74c4999e8e8,pastatoodete valmistamise operaator,http://data.europa.eu/esco/occupation/0090dd54-057a-4f65-bbe8-f74c4999e8e8,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/84dfc210-db07-4a83-87fe-d6131907ea83,valmisliha operaator,http://data.europa.eu/esco/occupation/84dfc210-db07-4a83-87fe-d6131907ea83,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/ed41ca50-bb2a-41e2-a332-9b2df83040c1,rafineerimismasina operaator,http://data.europa.eu/esco/occupation/ed41ca50-bb2a-41e2-a332-9b2df83040c1,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,kastmevalmistaja,http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/706e8b26-befb-429b-b71d-f72fad1bae12,blanšeerimisoperaator,http://data.europa.eu/esco/occupation/706e8b26-befb-429b-b71d-f72fad1bae12,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/375a4d32-0950-45db-9d85-3fc2a86f1d85,tärklise teisendamise operaator,http://data.europa.eu/esco/occupation/375a4d32-0950-45db-9d85-3fc2a86f1d85,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/9161b2df-624c-4f5e-ad6c-0392439fa5c3,tärklise ekstraheerimise operaator,http://data.europa.eu/esco/occupation/9161b2df-624c-4f5e-ad6c-0392439fa5c3,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,vermutivalmistaja,http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/3256e283-0892-4330-b9f2-6dc4aa4bd86b,suhkrurafineerimise operaator,http://data.europa.eu/esco/occupation/3256e283-0892-4330-b9f2-6dc4aa4bd86b,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,veinikääritamise operaator,http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/beacd3d6-e414-42ea-baf9-3ddc34fc143a,pärmidestilleerija,http://data.europa.eu/esco/occupation/beacd3d6-e414-42ea-baf9-3ddc34fc143a,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,jookide segamismasina operaator,http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/1214a616-aaa5-4140-b82e-2cc5028b0fa4,segamismasina operaator,http://data.europa.eu/esco/occupation/1214a616-aaa5-4140-b82e-2cc5028b0fa4,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,pruulikoja operaator,http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,mahutitäitja,http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/6725a5bb-b79d-4128-9494-089389ae2a48,kakaoubade röstija,http://data.europa.eu/esco/occupation/6725a5bb-b79d-4128-9494-089389ae2a48,http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,,skos:broadMatch
http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,piiritusetehase tööline,http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/7cd070f5-b5dd-4228-bdcf-0419dbacfcf4,piiritusetehase mölder,http://data.europa.eu/esco/occupation/7cd070f5-b5dd-4228-bdcf-0419dbacfcf4,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/7dbb116c-a4e7-41e8-9f28-c8a738d93e28,jookide filtreerimise tehnik,http://data.europa.eu/esco/occupation/7dbb116c-a4e7-41e8-9f28-c8a738d93e28,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,alkohoolsete jookide segamismasina operaator,http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,vermutivalmistaja,http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,veinikääritamise operaator,http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,jookide segamismasina operaator,http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,pruulikoja operaator,http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3,gaseerimismasinaoperaator,http://data.europa.eu/esco/occupation/6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3,http://data.europa.eu/esco/concept/estonian-occupations/8160.0000,"alkoholi-, karastusjookide tootmise operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/709170ae-2b9a-4e7a-8201-260da7211898,kalakonservimise operaator,http://data.europa.eu/esco/occupation/709170ae-2b9a-4e7a-8201-260da7211898,http://data.europa.eu/esco/concept/estonian-occupations/8160.0002,kalatöötlemismasina operaator,,skos:broadMatch
http://data.europa.eu/esco/occupation/83de6811-975d-4f7c-b81e-604c0c17e800,kalatootmise operaator,http://data.europa.eu/esco/occupation/83de6811-975d-4f7c-b81e-604c0c17e800,http://data.europa.eu/esco/concept/estonian-occupations/8160.0002,kalatöötlemismasina operaator,,skos:exactMatch
http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,http://data.europa.eu/esco/isco/C8160,http://data.europa.eu/esco/concept/estonian-occupations/8160.0004,"köögivilja-, puuviljatöötluse operaator",,skos:narrowMatch
http://data.europa.eu/esco/occupation/defc8417-eeb6-4f13-8fcd-6518b99a40f4,puu- ja köögiviljade konservija,http://data.europa.eu/esco/occupation/defc8417-eeb6-4f13-8fcd-6518b99a40f4,http://data.europa.eu/esco/concept/estonian-occupations/8160.0004,"köögivilja-, puuviljatöötluse operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/7235d075-ecf6-42ba-8a60-d7e79bbce152,mahlapressi operaator,http://data.europa.eu/esco/occupation/7235d075-ecf6-42ba-8a60-d7e79bbce152,http://data.europa.eu/esco/concept/estonian-occupations/8160.0004,"köögivilja-, puuviljatöötluse operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/84dfc210-db07-4a83-87fe-d6131907ea83,valmisliha operaator,http://data.europa.eu/esco/occupation/84dfc210-db07-4a83-87fe-d6131907ea83,http://data.europa.eu/esco/concept/estonian-occupations/8160.0005,"lihatöötlemismasina, lihatoodete valmistamise operaator",,skos:exactMatch
http://data.europa.eu/esco/occupation/78ddc0cc-166e-437e-9c41-48aa0a6c6f93,vürtsisegamismasina operaator,http://data.europa.eu/esco/occupation/78ddc0cc-166e-437e-9c41-48aa0a6c6f93,http://data.europa.eu/esco/concept/estonian-occupations/8160.0013,maitseainete tootmise operaator,,skos:broadMatch
http://data.europa.eu/esco/isco/C8160,Toiduainete jms toodete valmistamiseks kasutatavate masinate operaatorid,http://data.europa.eu/esco/isco/C8160,http://data.europa.eu/esco/concept/estonian-occupations/8160.0006,muu toiduainetetööstuse tootmisliini operaator,,skos:narrowMatch
http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,kastmevalmistaja,http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,http://data.europa.eu/esco/concept/estonian-occupations/8160.0004,"köögivilja-, puuviljatöötluse operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/5d9e63a2-8013-434e-9f92-3b3d54a0c320,küpsetusliinioperaator,http://data.europa.eu/esco/occupation/5d9e63a2-8013-434e-9f92-3b3d54a0c320,http://data.europa.eu/esco/concept/estonian-occupations/8160.0008,"pagaritoodete, kondiitritoodete masina operaator",,skos:broadMatch
http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,piimasaaduste töötlemise operaator,http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,http://data.europa.eu/esco/concept/estonian-occupations/8160.0010,"piimatöötlemismasina, piimatoodete masina operaator",,skos:exactMatch
http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,piimasaaduste tootmistööline,http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,http://data.europa.eu/esco/concept/estonian-occupations/8160.0010,"piimatöötlemismasina, piimatoodete masina operaator",,skos:closeMatch
http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,piima kuumtöötlemise protsessi operaator,http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,http://data.europa.eu/esco/concept/estonian-occupations/8160.0010,"piimatöötlemismasina, piimatoodete masina operaator",,skos:broadMatch
