Mapping project name,ESCO - ROME
Mapping project author,Pôle emploi - France
Mapping project version,V1.4
Mapping project version date,13/07/2022
Classification 1 Name,ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.1
Classification 1 Language,fr
Classification 1 Landing page,https://esco.ec.europa.eu/fr/classification/occupation_main
Classification 2 Name,ROME 
Classification 2 Concept type,occupation
Classification 2 Version,V3.0
Classification 2 Language,fr
Classification 2 Landing page,https://www.pole-emploi.fr/employeur/vos-recrutements/le-rome-et-les-fiches-metiers.html


classification 1 ID,classification 1 prefered label,classification 2 ID,classification 2 prefered label,mapping relation
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,11669,Capitaine de police,skos:closeMatch
http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,commissaire divisionnaire de police,11803,Chargé / Chargée de la défense civile et économique,skos:closeMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,11870,Chargé / Chargée de sécurité intérieure et d'ordre public,skos:closeMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,11871,Chargé / Chargée de sécurité routière,skos:closeMatch
http://data.europa.eu/esco/occupation/6db9eeae-aef5-4f56-913d-4650e4c720c6,chef d'établissement pénitentiaire,12363,Chef de service pénitentiaire,skos:closeMatch
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,12734,Commandant / Commandante de police,skos:closeMatch
http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,commissaire divisionnaire de police,12771,Commissaire de police,skos:closeMatch
http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,commissaire divisionnaire de police,12772,Commissaire divisionnaire de police,skos:exactMatch
http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,commissaire divisionnaire de police,12773,Commissaire principal / principale de police,skos:closeMatch
http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,commissaire divisionnaire de police,13640,Contrôleur général / Contrôleuse générale de la police nationale,skos:closeMatch
http://data.europa.eu/esco/occupation/a3ef0728-7540-4676-ad18-cf0a7913b3ce,préposé des douanes/préposée des douanes,15960,Inspecteur / Inspectrice des douanes branche surveillance,skos:closeMatch
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,16188,Lieutenant / Lieutenante de police,skos:closeMatch
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,17017,Officier / Officière de gendarmerie,skos:closeMatch
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,17021,Officier / Officière de police,skos:closeMatch
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,17022,Officier / Officière de police judiciaire,skos:exactMatch
http://data.europa.eu/esco/occupation/ce2b8609-34c7-40d3-a4f7-581c76bd258a,commissaire divisionnaire de police,18858,Responsable de sécurité publique,skos:closeMatch
http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996,démineur/démineuse,11150,Artificier démineur / Artificière démineuse,skos:closeMatch
http://data.europa.eu/esco/occupation/64b136da-aedf-48a2-96a0-72eb850bfcd0,chef de centre de secours,12027,Chef d'agrées,skos:closeMatch
http://data.europa.eu/esco/occupation/64b136da-aedf-48a2-96a0-72eb850bfcd0,chef de centre de secours,12151,Chef de garde,skos:closeMatch
http://data.europa.eu/esco/occupation/64b136da-aedf-48a2-96a0-72eb850bfcd0,chef de centre de secours,12432,Chef d'équipe de secours,skos:closeMatch
http://data.europa.eu/esco/occupation/1bb2aa65-1524-4961-8dba-ad25f34f195f,conducteur d'engins d'extinction d'incendie/conductrice d'engins d'extinction d'incendie,13242,Conducteur / Conductrice d'engins d'extinction d'incendie,skos:exactMatch
http://data.europa.eu/esco/occupation/1bb2aa65-1524-4961-8dba-ad25f34f195f,conducteur d'engins d'extinction d'incendie/conductrice d'engins d'extinction d'incendie,13244,Conducteur / Conductrice d'engin spécial d'incendie,skos:exactMatch
http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996,démineur/démineuse,13952,Démineur / Démineuse sécurité civile,skos:broadMatch
http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c,électromécanicien/électromécanicienne,14655,Électromécanicien / Électromécanicienne de sécurité,skos:broadMatch
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,équipier secouriste d’urgence/équipière secouriste d’urgence,14876,Équipier sapeur-pompier / Équipière sapeuse-pompière,skos:broadMatch
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,équipier secouriste d’urgence/équipière secouriste d’urgence,14877,Équipier / Équipière sécurité civile,skos:broadMatch
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,équipier secouriste d’urgence/équipière secouriste d’urgence,16052,Intervenant / Intervenante de sécurité civile et de secours,skos:broadMatch
http://data.europa.eu/esco/occupation/2662ed6c-a705-4895-8e9d-0a85c08ad908,dresseur de chiens/dresseuse de chiens,16320,Maître-chien / Maîtresse-chien d'avalanche,skos:broadMatch
http://data.europa.eu/esco/occupation/2662ed6c-a705-4895-8e9d-0a85c08ad908,dresseur de chiens/dresseuse de chiens,16324,Maître-chien / Maîtresse-chien sécurité civile,skos:broadMatch
http://data.europa.eu/esco/occupation/9c3cdf9a-f62f-4d73-bb8d-4cfc85c2d271,marin-pompier/marin-pompière,16407,Marin-pompier,skos:exactMatch
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,équipier secouriste d’urgence/équipière secouriste d’urgence,17803,Pisteur / Pisteuse secouriste,skos:broadMatch
http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,pompier/pompière,17877,Pompier / Pompière,skos:exactMatch
http://data.europa.eu/esco/occupation/1cd93859-d796-4559-90c4-4b4597cd6e54,pompier industriel/pompière industrielle,17878,Pompier industriel / Pompière industrielle,skos:exactMatch
http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,pompier/pompière,17879,Pompier technicien / Pompière technicienne de l'air,skos:broadMatch
http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,pompier/pompière,19309,Sapeur-pompier / Sapeuse-pompière,skos:exactMatch
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,équipier secouriste d’urgence/équipière secouriste d’urgence,19362,Secouriste,skos:exactMatch
http://data.europa.eu/esco/occupation/a30734bb-2f10-4747-a94c-75f5ec3c63a4,brancardier/brancardière,19363,Secouriste brancardier / brancardière,skos:broadMatch
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,équipier secouriste d’urgence/équipière secouriste d’urgence,19510,Spécialiste sécurité civile,skos:broadMatch
http://data.europa.eu/esco/occupation/d4ccb6d4-ea97-47e5-a319-b72cffbf0631,spéléologue secouriste,19513,Spéléologue secouriste,skos:exactMatch
http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,pompier/pompière,19521,Stationnaire,skos:closeMatch
http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,pompier/pompière,19782,Technicien / Technicienne de la prévention et de lutte contre les sinistres,skos:closeMatch
http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,pompier/pompière,20123,Technicien / Technicienne en sécurité incendie et secourisme,skos:closeMatch
http://data.europa.eu/esco/occupation/2aae7736-f58b-4027-8de4-6884281c3b0b,artificier en bâtiment/artificière en bâtiment,20330,Tireur d'avalancheur / Tireuse d'avalancheur,skos:closeMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,10293,Adjoint / Adjointe de sécurité de la police nationale,skos:broadMatch
http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,agent de constatation des douanes et droits indirects/agente de constatation des douanes et droits indirects,10411,Agent / Agente de constatation des douanes branche surveillance,skos:broadMatch
http://data.europa.eu/esco/occupation/a3ef0728-7540-4676-ad18-cf0a7913b3ce,préposé des douanes/préposée des douanes,10751,Agent / Agente motocycliste de la douane,skos:closeMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,11593,Brigadier / Brigadière,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,11622,Cadet de la police nationale,skos:broadMatch
http://data.europa.eu/esco/occupation/a3ef0728-7540-4676-ad18-cf0a7913b3ce,préposé des douanes/préposée des douanes,13618,Contrôleur / Contrôleuse des douanes branche surveillance,skos:broadMatch
http://data.europa.eu/esco/occupation/4ca8ba6c-dc55-40c0-ae6c-d55c94dd2e03,agent du renseignement/agente du renseignement,14842,Enquêteur / Enquêtrice de police,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,15203,Garde républicain / républicaine,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,15217,Gardien / Gardienne de compagnie républicaine de sécurité,skos:broadMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,15219,Gardien / Gardienne de la paix,skos:exactMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,15246,Gendarme,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,15247,Gendarme adjoint / adjointe,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,15248,Gendarme mobile,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,16321,Maître-chien / Maîtresse-chien de la gendarmerie,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,16903,Motard / Motarde de la police nationale,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,16906,Motocycliste de la gendarmerie,skos:broadMatch
http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,surveillant pénitentiaire/surveillante pénitentiaire,17978,Premier surveillant / Première surveillante pénitentiaire,skos:broadMatch
http://data.europa.eu/esco/occupation/5793c124-c037-47b2-85b6-dd4a705968dc,agent des forces de l’ordre/agente des forces de l’ordre,19496,Sous-officier / Sous-officière de gendarmerie,skos:broadMatch
http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,surveillant pénitentiaire/surveillante pénitentiaire,19602,Surveillant / Surveillante pénitentiaire,skos:exactMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,19921,Technicien / Technicienne de recherche et d'identification criminelle,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,20081,Technicien / Technicienne en investigation criminelle,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,10466,Agent / Agente de la surveillance spécialisée de la commune,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,10549,Agent / Agente de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,10610,Agent / Agente de stationnement de la voirie,skos:exactMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,10618,Agent / Agente de surveillance de stationnement payant,skos:broadMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,10619,Agent / Agente de surveillance des parcs et jardins,skos:closeMatch
http://data.europa.eu/esco/occupation/4cbe5a17-056c-489a-9f10-f9d816905000,steward urbain/hôtesse urbaine,10620,Agent / Agente de surveillance des voies publiques,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,11594,Brigadier / Brigadière de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,11595,Brigadier-chef / Brigadière-chef de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,12210,Chef de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,12346,Chef de service de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/12da0bb1-26c8-46eb-9476-797f4f1c441e,signaleur/signaleuse,140961,Agent / Agente de traversée des écoles,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,15194,Garde champêtre,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,15215,Gardien / Gardienne de cimetière municipal,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,15226,Gardien / Gardienne des parcs et jardins,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,15231,Gardien principal / Gardienne principale de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0,gardien de la paix/gardienne de la paix,15955,Inspecteur / Inspectrice de sécurité de la commune,skos:closeMatch
http://data.europa.eu/esco/occupation/9c61bba4-56b7-4846-9f4e-b1f2decf3e7e,intervenant sur alarme/intervenante sur alarme,17176,Opérateur / Opératrice de vidéoprotection de police municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,17864,Policier municipal / Policière municipale,skos:closeMatch
http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b,agent de stationnement/agente de stationnement,38390,Placier régisseur / Placière régisseuse de marché,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,10224,Accompagnateur / Accompagnatrice reconversion professionnelle,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,11823,Chargé / Chargée de mission emploi formation,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,11843,Chargé / Chargée de projet d'insertion professionnelle,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,11844,Chargé / Chargée de projet emploi,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,11867,Chargé / Chargée de relations entreprises,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,11876,Chargé / Chargée d'emploi en entreprise de travail temporaire,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13348,Conseiller / Conseillère à l'emploi,skos:exactMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13352,Conseiller chargé / Conseillère chargée de projet emploi,skos:broadMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13389,Conseiller / Conseillère de pôle emploi,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13396,Conseiller / Conseillère des métiers,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13405,Conseiller / Conseillère emploi formation,skos:closeMatch
http://data.europa.eu/esco/occupation/c60ede09-b67b-4173-8991-b9b694149488,conseiller en insertion professionnelle/conseillère en insertion professionnelle,13436,Conseiller / Conseillère en insertion professionnelle,skos:exactMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13445,Conseiller / Conseillère en outplacement,skos:broadMatch
http://data.europa.eu/esco/occupation/e4112a88-973f-4c7a-97f5-2241e6b6833f,conseiller en emploi et en insertion professionnelle/conseillère en emploi et en insertion professionnelle,13449,Conseiller / Conseillère en recherche d'emploi,skos:broadMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13450,Conseiller / Conseillère en reclassement professionnel,skos:broadMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13474,Conseiller professionnel / Conseillère professionnelle,skos:broadMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13476,Conseiller référent / Conseillère référente emploi,skos:broadMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13477,Conseiller / Conseillère responsable point emploi,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13500,Conseiller/consultant / Conseillère/consultante en création d'entreprise,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13524,Consultant / Consultante emploi formation,skos:closeMatch
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,conseiller à l’emploi/conseillère à l’emploi,13714,Coordonnateur / Coordonnatrice emploi formation,skos:closeMatch
http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,chargé de mission logement/chargée de mission logement,10439,Agent / Agente de développement d'habitat social,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,10440,Agent / Agente de développement économique,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,10441,Agent / Agente de développement local,skos:exactMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,10442,Agent / Agente de développement rural,skos:broadMatch
http://data.europa.eu/esco/occupation/ff2c1183-3fd7-40c7-8ddc-b20b100363c3,agent de développement social/agente de développement social,10443,Agent / Agente de développement social urbain,skos:broadMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,10540,Agent / Agente de pays,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11004,Animateur / Animatrice de charte de pays,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11011,Animateur / Animatrice de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,11012,Animateur / Animatrice de développement régional,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11013,Animateur / Animatrice de développement territorial,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11026,Animateur / Animatrice de pays,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11219,Assistant / Assistante de charte intercommunale ou de contrat de pays,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11226,Assistant / Assistante de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11343,Assistant / Assistante technique de pays,skos:closeMatch
http://data.europa.eu/esco/occupation/5fe1b340-9b02-4c40-bbc9-ffd4d5fb5699,chargé de mission en développement culturel/chargée de mission en développement culturel,11790,Chargé / Chargée de développement culturel,skos:closeMatch
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,chargé de mission économique/chargée de mission économique,11792,Chargé / Chargée de développement économique,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,11793,Chargé / Chargée de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,chargé de mission en action sociale/chargée de mission en action sociale,11794,Chargé / Chargée de développement social,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,11818,Chargé / Chargée de mission développement de zones d'activités,skos:closeMatch
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,chargé de mission économique/chargée de mission économique,11819,Chargé / Chargée de mission développement économique,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,11820,Chargé / Chargée de mission développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,11822,Chargé / Chargée de mission développement urbain,skos:closeMatch
http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,chargé de mission en action sociale/chargée de mission en action sociale,11842,Chargé / Chargée de projet de développement social urbain,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,11845,Chargé / Chargée de projet en aménagement du territoire,skos:closeMatch
http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,chargé de mission en action sociale/chargée de mission en action sociale,11847,Chargé / Chargée de projet en gestion urbaine de proximité,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,12233,Chef de projet contrat de ville,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,12235,Chef de projet de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,13415,Conseiller / Conseillère en développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,13701,Coordonnateur / Coordonnatrice de dispositif de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,13704,Coordonnateur / Coordonnatrice de projet de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/5fe1b340-9b02-4c40-bbc9-ffd4d5fb5699,chargé de mission en développement culturel/chargée de mission en développement culturel,14147,Développeur culturel / Développeuse culturelle,skos:closeMatch
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,chargé de mission économique/chargée de mission économique,14152,Développeur / Développeuse économique,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,18704,Responsable de développement territorial,skos:closeMatch
http://data.europa.eu/esco/occupation/2808c7ec-cdb1-4b48-8429-e160a418ed0c,chargé de mission développement régional/ chargée de mission développement régional,18828,Responsable de projet de développement local,skos:closeMatch
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,agent de développement local/agente de développement local,200181,Manager de centre-ville,skos:broadMatch
http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804,urbaniste,20492,Urbaniste,skos:exactMatch
http://data.europa.eu/esco/occupation/b5d2db88-9e2b-4efa-8f2f-0e62a494791e,chargé de mission en environnement/chargée de mission en environnement,38585,Chargé / Chargée de mission développement durable - Agenda 21,skos:closeMatch
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,chargé de mission économique/chargée de mission économique,38742,Directeur / Directrice développement économique,skos:closeMatch
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,chargé de mission économique/chargée de mission économique,38743,Chef de projet développement économique,skos:closeMatch
http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,chargé de dossiers judiciaires/chargée de dossiers judiciaires,10312,Administrateur / Administratrice judiciaire,skos:closeMatch
http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,commissaire-priseur/commissaire-priseuse,12775,Commissaire-priseur / Commissaire-priseure,skos:exactMatch
http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,commissaire-priseur/commissaire-priseuse,12776,Commissaire-priseur / Commissaire-priseuse judiciaire,skos:broadMatch
http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,chargé de dossiers judiciaires/chargée de dossiers judiciaires,12847,Conciliateur / Conciliatrice de justice,skos:closeMatch
